"algorithm","parameters","count","k-nn","epsilon","largeepsilon","rel","qps","p50","p95","p99","p999","distcomps","build","candidates","indexsize","queriessize","dataset"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.248005502063274","0.38191196698762","0.989821182943604","0.0995804598154764","48467.0980703806","0.0206325530598406","0.0206325530598406","0.0206325530598406","0.0206325530598406","0","0.42742133140564","10","15748","0.324921454491288","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.251925722145805","0.377303988995873","0.992778541953233","0.0994427325032173","48191.3425419612","0.0207506145670777","0.0207506145670777","0.0207506145670777","0.0207506145670777","0","0.421574354171753","10","17292","0.358819636222907","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.297386519944979","0.455089408528198","0.998486932599725","0.0986608848953991","45339.4446129607","0.0220558504224755","0.0220558504224755","0.0220558504224755","0.0220558504224755","0","0.410050868988037","10","17432","0.384477581249791","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.339477303988996","0.529986244841816","0.999312242090784","0.0981345527171229","44986.9286083133","0.022228679881664","0.022228679881664","0.022228679881664","0.022228679881664","0","0.413943767547607","10","15912","0.353702741935122","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.357427785419532","0.567125171939477","0.999381017881706","0.0981239546392213","43684.0945238368","0.0228916269406909","0.0228916269406909","0.0228916269406909","0.0228916269406909","0","0.412540912628174","10","17476","0.40005407438316","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.367331499312242","0.581224209078404","0.999449793672627","0.0980652062884802","41309.1966863334","0.0242076839640504","0.0242076839640504","0.0242076839640504","0.0242076839640504","0","0.395300149917603","10","17260","0.417824634331614","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.374896836313618","0.597867950481431","0.999381017881706","0.0978683025671345","40143.7496527709","0.0249104778049514","0.0249104778049514","0.0249104778049514","0.0249104778049514","0","0.420166730880737","10","17280","0.430453063041341","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.396905089408528","0.634525447042641","0.999381017881706","0.09780464691389","38799.0865111791","0.0257738029176835","0.0257738029176835","0.0257738029176835","0.0257738029176835","0","0.417766094207764","10","17408","0.448670357096791","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.404470426409904","0.643810178817056","0.999449793672627","0.0977629700517506","37853.6014102348","0.0264175650954712","0.0264175650954712","0.0264175650954712","0.0264175650954712","0","0.413968563079834","10","17384","0.459242961101708","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.42414030261348","0.676409903713893","0.999449793672627","0.0976013377024631","36747.5792886114","0.027212676286581","0.027212676286581","0.027212676286581","0.027212676286581","0","0.412516832351685","10","17444","0.474697934876112","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.428748280605227","0.682668500687758","0.999449793672627","0.0975829984822552","36432.5536226349","0.0274479807558237","0.0274479807558237","0.0274479807558237","0.0274479807558237","0","0.419627189636231","10","17412","0.477924226238762","kg-fb15k-237-keci-euclidean"
"scann","scann n_leaves=100 avq_threshold=nan dims_per_block=4","10","0.450068775790922","0.717744154057772","0.999449793672627","0.0974469182858225","35865.1965184658","0.0278821844403865","0.0278821844403865","0.0278821844403865","0.0278821844403865","0","0.404711008071899","10","17164","0.47856980209666","kg-fb15k-237-keci-euclidean"
