"algorithm","parameters","count","k-nn","epsilon","largeepsilon","rel","qps","p50","p95","p99","p999","distcomps","build","candidates","indexsize","queriessize","dataset"
"hnsw(faiss)","faiss ({'M': 96, 'efConstruction': 500}, ef: 10)","10","0.258629647670076","0.308662120474103","0.962428965741192","0.0975421089437514","28608.6119538811","0.0349545080098324","0.0349545080098324","0.0349545080098324","0.0349545080098324","0","28.9359631538391","10","180256","6.30076007499365","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 17, 'efConstruction': 500}, ef: 76)","10","0.562437083942198","0.670254911511609","0.999935054391947","0.0933901661971112","8276.38563962592","0.120825687190518","0.120825687190518","0.120825687190518","0.120825687190518","0","19.350789308548","10","99116","11.9757590228094","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 10, 'efConstruction': 500}, ef: 280)","10","0.718485143692158","0.839665530118526","1","0.0923165330639728","2783.39156355856","0.359273923095316","0.359273923095316","0.359273923095316","0.359273923095316","0","15.1310043334961","10","83620","30.0424852524493","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 11, 'efConstruction': 500}, ef: 280)","10","0.73635330410781","0.856234778373113","1","0.092169884800161","2649.8282317546","0.377382937585935","0.377382937585935","0.377382937585935","0.377382937585935","0","15.9574747085571","10","84764","31.9884885307728","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 21, 'efConstruction': 500}, ef: 280)","10","0.853287871407696","0.947345348270823","1","0.091386624210849","1826.81245373106","0.54740154882893","0.54740154882893","0.54740154882893","0.54740154882893","0","21.5190770626068","10","104944","57.4465100594556","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 33, 'efConstruction': 500}, ef: 290)","10","0.901469394382205","0.973023218054879","1","0.0911589391278175","1576.67147345254","0.634247553534806","0.634247553534806","0.634247553534806","0.634247553534806","0","23.4176368713379","10","115276","73.1135191705932","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 49, 'efConstruction': 500}, ef: 271)","10","0.912802402987498","0.978608540347459","1","0.091084156743057","1517.28311300303","0.659072771668434","0.659072771668434","0.659072771668434","0.659072771668434","0","25.0620510578155","10","128396","84.6223087172417","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 59, 'efConstruction': 500}, ef: 303)","10","0.930865400227309","0.985427829193051","1","0.0910081951165982","1314.44676015308","0.760776340030134","0.760776340030134","0.760776340030134","0.760776340030134","0","26.8087174892426","10","138768","105.571411643815","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 72, 'efConstruction': 500}, ef: 297)","10","0.93351193375548","0.986142230881637","1","0.0909963793674334","1233.82625241507","0.810486904811114","0.810486904811114","0.810486904811114","0.810486904811114","0","28.0443429946899","10","153752","124.613980047068","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 54, 'efConstruction': 500}, ef: 331)","10","0.934567299886345","0.986775450560156","1","0.0910057216841799","1204.97571986861","0.829892233014107","0.829892233014107","0.829892233014107","0.829892233014107","0","25.9450922012329","10","134820","111.886071874295","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 73, 'efConstruction': 500}, ef: 352)","10","0.948441305406722","0.990574768631271","1","0.09093746330081","1076.43336672321","0.928993860725313","0.928993860725313","0.928993860725313","0.928993860725313","0","27.3019182682037","10","154416","143.451517551951","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 74, 'efConstruction': 500}, ef: 378)","10","0.954960220815067","0.992717973697029","1","0.0909140664741335","983.690555519456","1.01657980121672","1.01657980121672","1.01657980121672","1.01657980121672","0","27.8559288978577","10","155496","158.074100770326","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 79, 'efConstruction': 500}, ef: 382)","10","0.956226660172106","0.992799155707095","1","0.0909093784788754","957.841458546789","1.04401411954314","1.04401411954314","1.04401411954314","1.04401411954314","0","28.5178649425507","10","161876","169.000828431037","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 66, 'efConstruction': 500}, ef: 415)","10","0.957509335931158","0.993034583536288","1","0.0909033642625982","921.764220075748","1.08487613033503","1.08487613033503","1.08487613033503","1.08487613033503","0","27.3750512599945","10","147692","160.227525416275","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 96, 'efConstruction': 500}, ef: 443)","10","0.965392109108621","0.994934242571846","1","0.0908683897259718","840.419963928337","1.18988135363907","1.18988135363907","1.18988135363907","1.18988135363907","0","28.8721387386322","10","180224","214.445167577394","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 96, 'efConstruction': 500}, ef: 446)","10","0.965765546354928","0.995064133787953","1","0.0908668928783654","821.666373860324","1.2170389527455","1.2170389527455","1.2170389527455","1.2170389527455","0","28.2990274429321","10","179292","218.205351592589","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 84, 'efConstruction': 500}, ef: 479)","10","0.970222438707582","0.996119499918818","1","0.0908485735802197","744.110049986595","1.34388718288392","1.34388718288392","1.34388718288392","1.34388718288392","0","28.2080087661743","10","167340","224.886090441884","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 93, 'efConstruction': 500}, ef: 493)","10","0.972446825783406","0.996354927748011","1","0.0908402953375875","735.975866862087","1.35874014813453","1.35874014813453","1.35874014813453","1.35874014813453","0","27.9048435688019","10","179924","244.469972591799","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 66, 'efConstruction': 500}, ef: 609)","10","0.977204091573307","0.997312875466796","1","0.0908271599190978","588.868520579125","1.69817195273936","1.69817195273936","1.69817195273936","1.69817195273936","0","27.6144738197327","10","146656","249.047104531535","kg-yago3-10-omult-angular"
"hnsw(faiss)","faiss ({'M': 96, 'efConstruction': 500}, ef: 566)","10","0.977285273583374","0.99737782107485","1","0.0908224501419345","581.854942744604","1.71864137519151","1.71864137519151","1.71864137519151","1.71864137519151","0","30.1019158363342","10","180180","309.664809497179","kg-yago3-10-omult-angular"
