"algorithm","parameters","count","k-nn","epsilon","largeepsilon","rel","qps","p50","p95","p99","p999","distcomps","build","candidates","indexsize","queriessize","dataset"
"weaviate","Weaviate(ef=17, maxConnections=30, efConstruction=508)","10","0.642572214580468","0.747799174690509","1","0.090840817493889","3703.575192648","0.270009360974655","0.270009360974655","0.270009360974655","0.270009360974655","0","11.8892207145691","10","2664","0.719304958432687","kg-fb15k-237-distmult-angular"
"weaviate","Weaviate(ef=21, maxConnections=31, efConstruction=69)","10","0.644910591471802","0.750894085281981","1","0.0908552702597179","3609.96190031952","0.277011247817427","0.277011247817427","0.277011247817427","0.277011247817427","0","5.56004643440247","10","2668","0.739065971794289","kg-fb15k-237-distmult-angular"
"weaviate","Weaviate(ef=17, maxConnections=50, efConstruction=76)","10","0.657015130674003","0.76334250343879","1","0.090774003303076","3554.94246355582","0.281298503978178","0.281298503978178","0.281298503978178","0.281298503978178","0","5.86901593208313","10","2668","0.750504411070367","kg-fb15k-237-distmult-angular"
"weaviate","Weaviate(ef=268, maxConnections=8, efConstruction=512)","10","0.876616231086657","0.957634112792297","1","0.0894693364302914","2166.79570500682","0.461510964669287","0.461510964669287","0.461510964669287","0.461510964669287","0","8.7383451461792","10","2676","1.23500337102227","kg-fb15k-237-distmult-angular"
"weaviate","Weaviate(ef=604, maxConnections=11, efConstruction=233)","10","0.986863823933975","0.99786795048143","1","0.0890545500069775","1181.24166581604","0.846566807013005","0.846566807013005","0.846566807013005","0.846566807013005","0","6.92930436134338","10","2668","2.258640274221","kg-fb15k-237-distmult-angular"
"weaviate","Weaviate(ef=361, maxConnections=58, efConstruction=67)","10","0.995323246217331","0.999243466299862","1","0.0890227706165124","1130.29270315139","0.884726585354656","0.884726585354656","0.884726585354656","0.884726585354656","0","5.55346655845642","10","4716","4.17237056105133","kg-fb15k-237-distmult-angular"
"weaviate","Weaviate(ef=343, maxConnections=32, efConstruction=200)","10","0.998624484181568","0.999862448418157","1","0.089011537032999","1124.90950412455","0.888960377778858","0.888960377778858","0.888960377778858","0.888960377778858","0","8.77182555198669","10","2668","2.37174634067685","kg-fb15k-237-distmult-angular"
"weaviate","Weaviate(ef=340, maxConnections=42, efConstruction=271)","10","0.999449793672627","1","1","0.0890077958059951","1000.85093265051","0.999149749986827","0.999149749986827","0.999149749986827","0.999149749986827","0","10.5646455287933","10","2664","2.66173504274512","kg-fb15k-237-distmult-angular"
"weaviate","Weaviate(ef=338, maxConnections=63, efConstruction=373)","10","0.999862448418157","1","1","0.0890072662919628","920.028165134191","1.08692329376936","1.08692329376936","1.08692329376936","1.08692329376936","0","12.3717141151428","10","4712","5.12158233689806","kg-fb15k-237-distmult-angular"
"weaviate","Weaviate(ef=564, maxConnections=37, efConstruction=231)","10","0.999931224209078","1","1","0.0890068797196897","860.782819003524","1.16173317655921","1.16173317655921","1.16173317655921","1.16173317655921","0","9.59065461158752","10","2720","3.15991437090807","kg-fb15k-237-distmult-angular"
"weaviate","Weaviate(ef=566, maxConnections=41, efConstruction=228)","10","1","1","1","0.0890068405593433","833.245276981305","1.20012683328241","1.20012683328241","1.20012683328241","1.20012683328241","0","9.7638258934021","10","2684","3.22114037024445","kg-fb15k-237-distmult-angular"
