"algorithm","parameters","count","k-nn","epsilon","largeepsilon","rel","qps","p50","p95","p99","p999","distcomps","build","candidates","indexsize","queriessize","dataset"
"flann","FLANN(target_precision=0.214459)","10","0.0806740027510316","0.0908528198074278","0.2792984869326","0.108792326650246","8093.86656473907","0.123550344142132","0.123550344142132","0.123550344142132","0.123550344142132","0","27.8304371833801","10","7184","0.887585672748436","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.257632)","10","0.0865199449793673","0.0951856946354883","0.276685006877579","0.108997297208808","8082.21747243419","0.123728415928781","0.123728415928781","0.123728415928781","0.123728415928781","0","34.8990960121155","10","7252","0.897278503669842","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.369825)","10","0.107977991746905","0.121389270976616","0.336382393397524","0.106344398816516","7936.94454371657","0.125993072288111","0.125993072288111","0.125993072288111","0.125993072288111","0","64.2556290626526","10","7184","0.905134206296974","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.369910)","10","0.109559834938102","0.121526822558459","0.355983493810179","0.105769415431207","7921.43921545685","0.126239683595486","0.126239683595486","0.126239683595486","0.126239683595486","0","64.796722650528","10","7184","0.906905904924712","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.369882)","10","0.117331499312242","0.13019257221458","0.368775790921596","0.1052546667786","7506.02537653102","0.133226305479184","0.133226305479184","0.133226305479184","0.133226305479184","0","71.6888873577118","10","8112","1.08073175789729","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.387617)","10","0.169325997248968","0.192709766162311","0.622489683631362","0.100086862548819","7390.4051847203","0.135310576297343","0.135310576297343","0.135310576297343","0.135310576297343","0","71.3531243801117","10","7252","0.981272314404838","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.655488)","10","0.328679504814305","0.377854195323246","0.960522696011004","0.094533253807586","7071.22923886959","0.14141813153401","0.14141813153401","0.14141813153401","0.14141813153401","0","89.9482572078705","10","7184","1.01594782990637","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.720925)","10","0.383975240715268","0.450206327372765","0.991059147180193","0.0936137074761597","6483.25374286282","0.154243534780107","0.154243534780107","0.154243534780107","0.154243534780107","0","114.397808074951","10","7184","1.10808558247602","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.755965)","10","0.416093535075653","0.483425034387895","0.995392022008253","0.0928833771482826","6307.19144495646","0.158549170009792","0.158549170009792","0.158549170009792","0.158549170009792","0","115.128682374954","10","7252","1.14979861691039","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.812069)","10","0.452819807427785","0.532806052269601","0.997592847317744","0.0922987747628213","6284.63755725831","0.159118164447136","0.159118164447136","0.159118164447136","0.159118164447136","0","122.383382081985","10","7252","1.1539249374253","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.806930)","10","0.478679504814305","0.560316368638239","0.998486932599725","0.0920522352972152","6228.32248490789","0.160556868650019","0.160556868650019","0.160556868650019","0.160556868650019","0","101.519996404648","10","7184","1.15344059614894","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.805390)","10","0.524209078404402","0.617744154057772","0.998005502063274","0.0915461335019676","5842.34296181034","0.171164210769348","0.171164210769348","0.171164210769348","0.171164210769348","0","127.995566129684","10","7184","1.22964366298926","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.812082)","10","0.527441540577717","0.618019257221458","0.999243466299862","0.0915444091418592","5809.80000476316","0.172122963704169","0.172122963704169","0.172122963704169","0.172122963704169","0","117.983382940292","10","7252","1.24823573858901","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.946493)","10","0.799037138927098","0.908665749656121","1","0.0898720588121947","5742.25691262692","0.174147557117976","0.174147557117976","0.174147557117976","0.174147557117976","0","147.527719974518","10","7304","1.27197373979191","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.941092)","10","0.80041265474553","0.907702888583219","1","0.0898592016776255","5729.61126508632","0.174531916854903","0.174531916854903","0.174531916854903","0.174531916854903","0","158.694870710373","10","7184","1.25383724438272","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.951472)","10","0.830192572214581","0.932943603851444","1","0.089731223764799","5278.6488360781","0.189442420378327","0.189442420378327","0.189442420378327","0.189442420378327","0","127.35674071312","10","7268","1.37686749501601","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.951390)","10","0.836795048143054","0.933700137551582","1","0.0897247155240033","4642.24557813809","0.21541299065575","0.21541299065575","0.21541299065575","0.21541299065575","0","142.882330179214","10","7184","1.54752691969419","kg-fb15k-237-keci-angular"
"flann","FLANN(target_precision=0.940012)","10","1","1","1","0.0891800944599568","4482.27309115325","0.223101087613031","0.223101087613031","0.223101087613031","0.223101087613031","0","104.730766773224","10","7200","1.60632782821975","kg-fb15k-237-keci-angular"
