"algorithm","parameters","count","k-nn","epsilon","largeepsilon","rel","qps","p50","p95","p99","p999","distcomps","build","candidates","indexsize","queriessize","dataset"
"hnsw(vespa)","VespaHnsw ({'M': 4, 'efConstruction': 500}, ef: 10)","10","0.0895460797799175","0.106533700137552","0.414855570839065","0.105108315532287","59661.2960017218","0.0167612852237653","0.0167612852237653","0.0167612852237653","0.0167612852237653","0","4.25223350524902","10","1924","0.0322487127994081","kg-fb15k-237-keci-angular"
"hnsw(vespa)","VespaHnsw ({'M': 96, 'efConstruction': 500}, ef: 10)","10","0.685006877579092","0.802682255845942","1","0.0906078013529468","18342.1247026195","0.0545193106518127","0.0545193106518127","0.0545193106518127","0.0545193106518127","0","9.81194758415222","10","6832","0.372475932356097","kg-fb15k-237-keci-angular"
"hnsw(vespa)","VespaHnsw ({'M': 92, 'efConstruction': 500}, ef: 31)","10","0.885488308115543","0.965130674002751","1","0.089554007457791","8676.7550383646","0.115250455564819","0.115250455564819","0.115250455564819","0.115250455564819","0","9.74149489402771","10","6864","0.791079149941489","kg-fb15k-237-keci-angular"
"hnsw(vespa)","VespaHnsw ({'M': 86, 'efConstruction': 500}, ef: 128)","10","0.99566712517194","0.999518569463549","1","0.0891933045157952","2840.79970523036","0.352013565134257","0.352013565134257","0.352013565134257","0.352013565134257","0","9.8362250328064","10","6624","2.33173778066936","kg-fb15k-237-keci-angular"
"hnsw(vespa)","VespaHnsw ({'M': 85, 'efConstruction': 500}, ef: 130)","10","0.996148555708391","0.999518569463549","1","0.0891922123960014","2797.92298520095","0.357407989213243","0.357407989213243","0.357407989213243","0.357407989213243","0","9.78387570381165","10","6728","2.40464088382218","kg-fb15k-237-keci-angular"
"hnsw(vespa)","VespaHnsw ({'M': 96, 'efConstruction': 500}, ef: 250)","10","0.999724896836314","0.999862448418157","1","0.0891807871343485","1754.97931383775","0.569807307329029","0.569807307329029","0.569807307329029","0.569807307329029","0","9.8266077041626","10","6832","3.8929233787149","kg-fb15k-237-keci-angular"
"hnsw(vespa)","VespaHnsw ({'M': 94, 'efConstruction': 500}, ef: 315)","10","0.999862448418157","0.999931224209078","1","0.0891804336057016","1555.36348649312","0.642936502117664","0.642936502117664","0.642936502117664","0.642936502117664","0","9.92925310134888","10","6832","4.39254236024538","kg-fb15k-237-keci-angular"
"hnsw(vespa)","VespaHnsw ({'M': 96, 'efConstruction': 500}, ef: 405)","10","0.999931224209078","0.999931224209078","1","0.0891802531249239","1314.0542771656","0.76100358273834","0.76100358273834","0.76100358273834","0.76100358273834","0","9.72575402259827","10","6868","5.22657253916041","kg-fb15k-237-keci-angular"
"hnsw(vespa)","VespaHnsw ({'M': 39, 'efConstruction': 500}, ef: 623)","10","1","1","1","0.0891800945645054","1165.38010866276","0.858089129906148","0.858089129906148","0.858089129906148","0.858089129906148","0","8.38082408905029","10","3964","3.40146529920488","kg-fb15k-237-keci-angular"
