"algorithm","parameters","count","k-nn","epsilon","largeepsilon","rel","qps","p50","p95","p99","p999","distcomps","build","candidates","indexsize","queriessize","dataset"
"pg_embedding","PGEmbedding(m=5, probes=500)","10","0.154332874828061","0.180536451169188","0.651237964236589","0.101251050903483","2503.96955746985","0.399365875637159","0.399365875637159","0.399365875637159","0.399365875637159","0","18.6099936962128","10","8312","3.31952917526638","kg-fb15k-237-distmult-angular"
"pg_embedding","PGEmbedding(m=7, probes=500)","10","0.204607977991747","0.237001375515818","0.757427785419532","0.0991853155550171","2438.5078846921","0.410086853662506","0.410086853662506","0.410086853662506","0.410086853662506","0","21.3598592281342","10","8952","3.67109741830108","kg-fb15k-237-distmult-angular"
"pg_embedding","PGEmbedding(m=8, probes=500)","10","0.776753782668501","0.88232462173315","1","0.0899965790525943","1164.72419523305","0.858572369907051","0.858572369907051","0.858572369907051","0.858572369907051","0","22.5223724842072","10","8952","7.68593975864717","kg-fb15k-237-distmult-angular"
"pg_embedding","PGEmbedding(m=60, probes=500)","10","0.99656121045392","0.999793672627235","1","0.0890178628678419","432.479532967458","2.31224810704589","2.31224810704589","2.31224810704589","2.31224810704589","0","48.4152381420136","10","14544","33.6293370930327","kg-fb15k-237-distmult-angular"
"pg_embedding","PGEmbedding(m=12, probes=500)","10","1","1","1","0.0890068405593433","396.470400973175","2.52225645817816","2.52225645817816","2.52225645817816","2.52225645817816","0","26.6347601413727","10","9696","24.4557979011806","kg-fb15k-237-distmult-angular"
