"algorithm","parameters","count","k-nn","epsilon","largeepsilon","rel","qps","p50","p95","p99","p999","distcomps","build","candidates","indexsize","queriessize","dataset"
"weaviate","Weaviate(ef=16, maxConnections=72, efConstruction=512)","10","0.385638902419224","0.665059262867349","1","0.0981832386769556","3382.98561341363","0.295596895739436","0.295596895739436","0.295596895739436","0.295596895739436","0","165.575130224228","10","4900","1.44842472299361","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=16, maxConnections=72, efConstruction=64)","10","0.425547978567949","0.717275531742166","1","0.0978419582417362","2691.0743899074","0.371598784113303","0.371598784113303","0.371598784113303","0.371598784113303","0","852.790230512619","10","4544","1.68854492355983","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=365, maxConnections=12, efConstruction=211)","10","0.687579152459815","0.962640038967365","1","0.0970643304362139","1434.9559045232","0.696885515935719","0.696885515935719","0.696885515935719","0.696885515935719","0","63.3780965805054","10","2856","1.99030506163809","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=442, maxConnections=18, efConstruction=157)","10","0.747775612924176","0.978527358337392","1","0.0968590281184113","1169.83585397814","0.854820769745857","0.854820769745857","0.854820769745857","0.854820769745857","0","60.0027859210968","10","2852","2.43794887146047","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=444, maxConnections=19, efConstruction=156)","10","0.75306056177951","0.979972398116577","1","0.0968421877827812","1150.14740021099","0.869453768245876","0.869453768245876","0.869453768245876","0.869453768245876","0","59.8107194900513","10","2908","2.52837158043094","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=441, maxConnections=20, efConstruction=161)","10","0.758792011690209","0.981019646046436","1","0.0968208815035867","1140.6618496622","0.876684032846242","0.876684032846242","0.876684032846242","0.876684032846242","0","62.7156252861023","10","2856","2.5038095215035","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=535, maxConnections=13, efConstruction=272)","10","0.767405422958272","0.984697191102451","1","0.0968188239892681","1076.91875215408","0.928575173020363","0.928575173020363","0.928575173020363","0.928575173020363","0","75.8664126396179","10","4956","4.60201848104777","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=349, maxConnections=60, efConstruction=203)","10","0.803774963468096","0.987433024841695","1","0.0966472064836339","1066.52320979727","0.937626115046442","0.937626115046442","0.937626115046442","0.937626115046442","0","89.8250577449799","10","2860","2.68161065200226","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=332, maxConnections=58, efConstruction=449)","10","0.847491475888943","0.992945283325215","1","0.0965376355040226","949.457926349259","1.05323258321732","1.05323258321732","1.05323258321732","1.05323258321732","0","145.641183614731","10","2864","3.01645804465745","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=332, maxConnections=62, efConstruction=446)","10","0.849090761487254","0.992920928722195","1","0.0965359572795047","924.157771367885","1.08206633012742","1.08206633012742","1.08206633012742","1.08206633012742","0","147.086067438126","10","4900","5.30212497455635","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=434, maxConnections=72, efConstruction=275)","10","0.849318071115441","0.992661146289982","1","0.0965277960918772","852.754551717274","1.17267039604485","1.17267039604485","1.17267039604485","1.17267039604485","0","112.698089122772","10","2864","3.35852795418387","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=495, maxConnections=72, efConstruction=223)","10","0.850917356713752","0.992945283325215","1","0.0965152084133373","816.026100231857","1.22545100748539","1.22545100748539","1.22545100748539","1.22545100748539","0","99.0438702106476","10","4900","6.00470989666601","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=583, maxConnections=26, efConstruction=465)","10","0.870368566325702","0.995616171456405","1","0.0964982623461275","771.664865040087","1.29589939024299","1.29589939024299","1.29589939024299","1.29589939024299","0","125.690583467484","10","4900","6.34990683390186","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=582, maxConnections=26, efConstruction=464)","10","0.870392920928722","0.995575580451372","1","0.0964995267163525","771.14301222956","1.29677634686232","1.29677634686232","1.29677634686232","1.29677634686232","0","124.559473752975","10","2852","3.69840607354294","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=510, maxConnections=72, efConstruction=348)","10","0.877106673161227","0.995185906803052","1","0.0964571929023965","745.210007852989","1.34190358221531","1.34190358221531","1.34190358221531","1.34190358221531","0","129.049127101898","10","2852","3.82710909669188","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=715, maxConnections=26, efConstruction=501)","10","0.889998376359799","0.99689072901445","1","0.0964428094353046","672.444945842882","1.48711062502116","1.48711062502116","1.48711062502116","1.48711062502116","0","131.925856351852","10","2852","4.24123940202292","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=613, maxConnections=72, efConstruction=495)","10","0.90595064133788","0.997118038642637","1","0.0963745089254583","622.210011693113","1.60717440303415","1.60717440303415","1.60717440303415","1.60717440303415","0","162.897794008255","10","2856","4.59009007622436","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=719, maxConnections=47, efConstruction=491)","10","0.90830491962981","0.997588894301023","1","0.0963726704443968","602.398792838698","1.66002986952662","1.66002986952662","1.66002986952662","1.66002986952662","0","147.952905893326","10","2852","4.73440523770051","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=683, maxConnections=58, efConstruction=503)","10","0.91136548140932","0.997540185094983","1","0.0963631972751153","599.90058526655","1.66694284416735","1.66694284416735","1.66694284416735","1.66694284416735","0","155.427476406097","10","2856","4.7607888209194","kg-yago3-10-distmult-euclidean"
"weaviate","Weaviate(ef=762, maxConnections=59, efConstruction=504)","10","0.918136061048872","0.997986686150349","1","0.0963438616763268","548.851231330542","1.82198733091354","1.82198733091354","1.82198733091354","1.82198733091354","0","159.172345161438","10","2852","5.19630791951782","kg-yago3-10-distmult-euclidean"
