"algorithm","parameters","count","k-nn","epsilon","largeepsilon","rel","qps","p50","p95","p99","p999","distcomps","build","candidates","indexsize","queriessize","dataset"
"faiss-ivf","FaissIVF(n_list=2901, n_probe=1)","10","0.073640201331385","0.114044487741516","0.815465172917681","inf","316878.38738992","0.00315578472509515","0.00315578472509515","0.00315578472509515","0.00315578472509515","3012.83568761163","6.26093935966492","9.26302971261569","77012","0.243033299412864","kg-yago3-10-pykeen-quate-euclidean"
"faiss-ivf","FaissIVF(n_list=7063, n_probe=2)","10","0.104554310764735","0.1607322617308","0.920417275531742","inf","186283.118641176","0.00536817287866143","0.00536817287866143","0.00536817287866143","0.00536817287866143","7178.46160090924","14.9010446071625","9.79558369865238","76604","0.411223521265806","kg-yago3-10-pykeen-quate-euclidean"
"faiss-ivf","FaissIVF(n_list=5614, n_probe=4)","10","0.154424419548628","0.253977918493262","0.998855333658061","inf","178524.191774129","0.00560148191652843","0.00560148191652843","0.00560148191652843","0.00560148191652843","5908.4241760026","11.7084362506866","9.9973209936678","76904","0.430776351573124","kg-yago3-10-pykeen-quate-euclidean"
"faiss-ivf","FaissIVF(n_list=1063, n_probe=4)","10","0.204465010553661","0.35796395518753","0.999991881798993","0.0992460456791917","137788.460355989","0.0072575016929477","0.0072575016929477","0.0072575016929477","0.0072575016929477","2038.42393245657","2.37538623809814","10","77652","0.563559530307392","kg-yago3-10-pykeen-quate-euclidean"
"faiss-ivf","FaissIVF(n_list=4628, n_probe=17)","10","0.32802402987498","0.582497158629648","1","0.0980651028055597","75153.0054722471","0.0133061876113061","0.0133061876113061","0.0133061876113061","0.0133061876113061","6262.73380418899","9.71824812889099","10","76460","1.01739111456076","kg-yago3-10-pykeen-quate-euclidean"
"faiss-ivf","FaissIVF(n_list=873, n_probe=9)","10","0.329095632407858","0.587392433836662","1","0.0981313702185232","67320.5647139828","0.0148543022078229","0.0148543022078229","0.0148543022078229","0.0148543022078229","3519.30012989122","2.00303864479065","10","77024","1.14413775830971","kg-yago3-10-pykeen-quate-euclidean"
"faiss-ivf","FaissIVF(n_list=4596, n_probe=21)","10","0.362201656113005","0.643075174541322","1","0.0978561671897704","62508.3168351732","0.0159978717420017","0.0159978717420017","0.0159978717420017","0.0159978717420017","6653.88423445365","9.65835618972778","10","78776","1.26024829956184","kg-yago3-10-pykeen-quate-euclidean"
"faiss-ivf","FaissIVF(n_list=7448, n_probe=45)","10","0.473705146939438","0.806559506413379","1","0.0973158997529727","40061.2538271765","0.0249617751251208","0.0249617751251208","0.0249617751251208","0.0249617751251208","10761.5991232343","15.5512154102325","10","76600","1.91207195687012","kg-yago3-10-pykeen-quate-euclidean"
"faiss-ivf","FaissIVF(n_list=4512, n_probe=51)","10","0.529566488066245","0.865619418736808","1","0.0971394798675924","27597.0826190913","0.0362357131962199","0.0362357131962199","0.0362357131962199","0.0362357131962199","9810.79696379282","9.48011946678162","10","78516","2.84508334028335","kg-yago3-10-pykeen-quate-euclidean"
"faiss-ivf","FaissIVF(n_list=3769, n_probe=76)","10","0.633714888780646","0.945892190290632","1","0.0968466673279118","16882.1269476889","0.0592342439631466","0.0592342439631466","0.0592342439631466","0.0592342439631466","12889.7151323267","7.99410820007324","10","75956","4.49919611642287","kg-yago3-10-pykeen-quate-euclidean"
