"algorithm","parameters","count","k-nn","epsilon","largeepsilon","rel","qps","p50","p95","p99","p999","distcomps","build","candidates","indexsize","queriessize","dataset"
"hnswlib","hnswlib ({'M': 6, 'efConstruction': 500})","10","0.281224209078404","0.657565337001375","0.999312242090784","0.099516553241388","44160.1594207094","0.0226448464673012","0.0226448464673012","0.0226448464673012","0.0226448464673012","0","1.42877864837646","10","30392","0.688222153150728","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 6, 'efConstruction': 500})","10","0.394773039889959","0.82757909215956","1","0.0990082360002756","42689.071154075","0.02342520019738","0.02342520019738","0.02342520019738","0.02342520019738","0","1.44314742088318","10","30384","0.711751255733274","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 65, 'efConstruction': 500})","10","0.727647867950481","0.991540577716644","1","0.0977122271512801","25832.5307037053","0.0387108811992221","0.0387108811992221","0.0387108811992221","0.0387108811992221","0","3.070645570755","10","37196","1.43988989799845","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 33, 'efConstruction': 500})","10","0.865474552957359","0.997524071526823","1","0.0973147534534432","18143.1155908054","0.0551173252461012","0.0551173252461012","0.0551173252461012","0.0551173252461012","0","2.33415603637695","10","33480","1.84532804371081","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 30, 'efConstruction': 500})","10","0.948074277854195","0.998899587345255","1","0.096976638193182","8558.77096496243","0.116839204565622","0.116839204565622","0.116839204565622","0.116839204565622","0","2.40423321723938","10","33240","3.88373519236309","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 83, 'efConstruction': 500})","10","0.973865199449794","1","1","0.0967091771547348","6983.91021776786","0.143186261993833","0.143186261993833","0.143186261993833","0.143186261993833","0","3.15568280220032","10","39260","5.62149265609373","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 96, 'efConstruction': 500})","10","0.977716643741403","1","1","0.0966817671776496","6252.37008672409","0.159939343575388","0.159939343575388","0.159939343575388","0.159939343575388","0","3.45688772201538","10","40660","6.50313392138047","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 96, 'efConstruction': 500})","10","0.980192572214581","1","1","0.0966609739912713","5606.94070368567","0.178350383066572","0.178350383066572","0.178350383066572","0.178350383066572","0","3.39480566978455","10","40700","7.25886042869087","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 96, 'efConstruction': 500})","10","0.982806052269601","1","1","0.0966392570725368","5165.51714394373","0.193591462448239","0.193591462448239","0.193591462448239","0.193591462448239","0","3.33197283744812","10","40724","7.88381857327616","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 96, 'efConstruction': 500})","10","0.983768913342503","1","1","0.09663414237182","4931.86151525813","0.202763199922629","0.202763199922629","0.202763199922629","0.202763199922629","0","3.2680881023407","10","40692","8.25083994635852","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 95, 'efConstruction': 500})","10","0.988995873452545","1","1","0.0965742173144458","3885.5720512333","0.257362349657342","0.257362349657342","0.257362349657342","0.257362349657342","0","3.32871079444885","10","40580","10.4437646413273","kg-fb15k-237-pykeen-quate-euclidean"
"hnswlib","hnswlib ({'M': 96, 'efConstruction': 500})","10","0.989270976616231","1","1","0.096571901748113","3307.50574940798","0.302342639770359","0.302342639770359","0.302342639770359","0.302342639770359","0","3.37522768974304","10","40692","12.3029264596996","kg-fb15k-237-pykeen-quate-euclidean"
