"k-nn","qps","build","indexsize"
0.14176814417925,245690.112427247,11.2668550014496,77960
0.276814417924988,240498.99300833,5.77976584434509,75972
0.36379282351031,178285.166454441,6.42480087280273,77008
0.506194187368079,101758.70140727,10.5500943660736,79048
0.600949829517779,64493.8423624682,16.9968931674957,78520
0.629874979704497,50142.0704302654,6.17942190170288,76224
0.869775937652216,34586.4665548772,4.43979692459106,82660
0.900535801266439,25379.3791754754,8.01617956161499,86868
0.907590517941224,22729.9545281539,8.13115406036377,88912
0.909814905017048,12736.9214190477,11.6512267589569,77656
0.913565513882124,12522.5560855019,12.0372998714447,77928
0.921748660496834,10520.7501633619,7.35385918617249,76232
0.922381880175353,10266.7987217739,7.50951814651489,76464
0.935038155544731,10134.1340154073,7.68837523460388,84676
0.954351355739568,8633.3037797714,4.79705142974854,82996
0.957744763760351,8039.9228510082,4.78937005996704,82924
0.963159603831791,6825.14908092222,4.2876410484314,82768
0.964791362234129,4223.93187480507,630.910861968994,466048
0.968671862315311,3411.17016719287,640.465039968491,466196
0.970198084104563,2829.18331573001,636.75531578064,466044
0.998644260431888,1654.69752766021,0.153906345367432,78716
0.999983763597987,1361.71250173529,0.145280838012695,75284
1.0,1286.19758402009,0.0568828582763672,92204
