"algorithm","parameters","count","k-nn","epsilon","largeepsilon","rel","qps","p50","p95","p99","p999","distcomps","build","candidates","indexsize","queriessize","dataset"
"faiss-ivfpqfs","FaissIVFPQfs(n_list=1072, n_probe=1, k_reorder=0)","10","0.164896898847215","0.187067705796395","0.577398928397467","inf","428108.653845276","0.00233585569731076","0.00233585569731076","0.00233585569731076","0.00233585569731076","1197.7855171294","2.67045092582703","9.99959408994967","81736","0.190923493991178","kg-yago3-10-distmult-angular"
"faiss-ivfpqfs","FaissIVFPQfs(n_list=3669, n_probe=5, k_reorder=631)","10","0.317803214807599","0.366325702224387","0.95281701574931","0.0962034951830625","50609.6188045113","0.0197590889001731","0.0197590889001731","0.0197590889001731","0.0197590889001731","3864.53417762624","7.95860433578491","10","84748","1.6745433378456","kg-yago3-10-distmult-angular"
"faiss-ivfpqfs","FaissIVFPQfs(n_list=4089, n_probe=143, k_reorder=22)","10","0.828494885533366","0.924728040266277","1","0.0909309018823801","40557.9201864037","0.0246560957748443","0.0246560957748443","0.0246560957748443","0.0246560957748443","9283.11925637279","8.700763463974","10","85264","2.10227742468371","kg-yago3-10-distmult-angular"
"faiss-ivfpqfs","FaissIVFPQfs(n_list=3094, n_probe=129, k_reorder=33)","10","0.841224224711804","0.934218217243059","1","0.090890933511865","38350.1211932326","0.0260755368799437","0.0260755368799437","0.0260755368799437","0.0260755368799437","9013.65172917681","6.83863353729248","10","84064","2.19201393331801","kg-yago3-10-distmult-angular"
"faiss-ivfpqfs","FaissIVFPQfs(n_list=3097, n_probe=140, k_reorder=38)","10","0.852581587920117","0.941727553174217","1","0.0908356195745551","33345.0818417427","0.0299894309137017","0.0299894309137017","0.0299894309137017","0.0299894309137017","9505.56080532554","6.84217834472656","10","86140","2.58328950604543","kg-yago3-10-distmult-angular"
"faiss-ivfpqfs","FaissIVFPQfs(n_list=620, n_probe=62, k_reorder=177)","10","0.872284461763273","0.952540996915083","1","0.0908236396892276","16332.6414467822","0.0612270814599469","0.0612270814599469","0.0612270814599469","0.0612270814599469","13573.4425231369","1.80750870704651","10","75596","4.62852259668589","kg-yago3-10-distmult-angular"
"faiss-ivfpqfs","FaissIVFPQfs(n_list=625, n_probe=62, k_reorder=182)","10","0.872739081019646","0.95254911511609","1","0.0908274873162219","15513.7718045959","0.064458858105354","0.064458858105354","0.064458858105354","0.064458858105354","13491.9605455431","1.8101544380188","10","75864","4.89010673584392","kg-yago3-10-distmult-angular"
"faiss-ivfpqfs","FaissIVFPQfs(n_list=622, n_probe=69, k_reorder=193)","10","0.887538561454782","0.960959571358987","1","0.0907497841299621","14285.8824301052","0.0699991796864197","0.0699991796864197","0.0699991796864197","0.0699991796864197","14973.4879038805","1.89202570915222","10","77772","5.44397592381888","kg-yago3-10-distmult-angular"
"faiss-ivfpqfs","FaissIVFPQfs(n_list=530, n_probe=164, k_reorder=167)","10","0.979631433674298","0.99710992044163","1","0.0903174119289477","11964.3277019337","0.0835817991173826","0.0835817991173826","0.0835817991173826","0.0835817991173826","40266.3398278941","1.62834239006042","10","74516","6.22818112780013","kg-yago3-10-distmult-angular"
"faiss-ivfpqfs","FaissIVFPQfs(n_list=512, n_probe=200, k_reorder=356)","10","0.989227147264166","0.998790388050008","1","0.0902738519228113","6785.95209748135","0.147363258292899","0.147363258292899","0.147363258292899","0.147363258292899","50223.1587920117","1.53593969345093","10","75448","11.1182629815502","kg-yago3-10-distmult-angular"
"scann","scann n_leaves=1400 avq_threshold=0.15 dims_per_block=3","10","0.989495047897386","0.998887806462088","1","0.0902611020985395","3795.93149762667","0.263439957052469","0.263439957052469","0.263439957052469","0.263439957052469","0","5.83077788352966","10","66676","17.5651220370251","kg-yago3-10-distmult-angular"
